OBJECTID,Type,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Symbol,Label,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"1963",fault,N,"10",certain,certain,02.01.07,,DAS1,,CAF0179,"642.9079402583244"
"1964",fault,N,"10",questionable,questionable,02.01.04,,DAS1,,CAF1962,"184.3244752336055"
"1965",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1963,"98.67346717470051"
"2010",fault,N,"20",certain,certain,02.13.04,Bartlett Springs fault,DAS8,,CAF1961,"41298.22795461817"
"2011",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1960,"1025.978593388871"
"2012",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1967,"1248.525037766522"
"2013",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1968,"580.0414424974279"
"2014",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1969,"361.2533301571831"
"2015",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1970,"1166.550289076856"
"2016",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1971,"1235.302876545101"
"2017",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1972,"463.4374574348445"
"2018",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1973,"174.0231652761782"
"2019",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1974,"147.0199632919794"
"2020",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1975,"760.4747236404319"
"2021",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1976,"1425.38632801664"
"2022",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1977,"347.5742694968046"
"2023",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1978,"313.2452657183753"
"2024",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1979,"318.5363469382817"
"2025",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1980,"211.9569710795339"
"2026",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1981,"253.2101243464305"
"2027",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1982,"82.55551605780765"
"2028",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1983,"123.8509124808049"
"2029",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1984,"139.8119115101348"
"2030",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1985,"2239.391059627176"
"2031",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1986,"4855.576041466838"
"2032",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1987,"53.14173438754008"
"2033",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1988,"76.70779356202604"
"2034",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1989,"1408.441718387613"
"2035",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1990,"187.2085961731748"
"2036",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1991,"378.5536289862738"
"2037",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1992,"650.9230202796346"
"2038",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1993,"2405.208703150525"
"2039",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1994,"853.0186582005682"
"2040",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1995,"80.9183550462233"
"2041",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1996,"958.4204500766405"
"2042",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1997,"235.1308283416737"
"2043",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1998,"48.18911259503894"
"2044",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF1999,"146.9371452674103"
"2045",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2000,"178.3725407687057"
"2046",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2001,"223.004258124733"
"2047",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2002,"1157.876047847378"
"2048",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2003,"330.016288517223"
"2049",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2004,"314.7566310029545"
"2050",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2005,"596.3808589388716"
"2051",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2006,"1017.305760005769"
"2052",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2007,"2139.294656027708"
"2053",fault,N,"20",certain,certain,02.13.04,Berryessa fault,DAS7,,CAF2008,"396.6090736706277"
